b8_baseline_r0_warmup_1_d0	warmup	8	1	0	baseline	0
b8_baseline_r0_warmup_1_d100	warmup	8	1	100	baseline	0
b8_baseline_r0_warmup_1_d10	warmup	8	1	10	baseline	0
b8_baseline_r0_warmup_1_d1000	warmup	8	1	1000	baseline	0
b8_baseline_r0_warmup_2_d100	warmup	8	2	100	baseline	0
b8_baseline_r0_warmup_2_d0	warmup	8	2	0	baseline	0
b8_baseline_r0_warmup_2_d1000	warmup	8	2	1000	baseline	0
b8_baseline_r0_warmup_2_d10	warmup	8	2	10	baseline	0
b8_baseline_r0_measurement_1_d0	measurement	8	1	0	baseline	0
b8_baseline_r0_measurement_1_d10	measurement	8	1	10	baseline	0
b8_baseline_r0_measurement_1_d1000	measurement	8	1	1000	baseline	0
b8_baseline_r0_measurement_1_d100	measurement	8	1	100	baseline	0
b8_baseline_r0_measurement_2_d10	measurement	8	2	10	baseline	0
b8_baseline_r0_measurement_2_d0	measurement	8	2	0	baseline	0
b8_baseline_r0_measurement_2_d100	measurement	8	2	100	baseline	0
b8_baseline_r0_measurement_2_d1000	measurement	8	2	1000	baseline	0
b8_baseline_r0_measurement_3_d1000	measurement	8	3	1000	baseline	0
b8_baseline_r0_measurement_3_d0	measurement	8	3	0	baseline	0
b8_baseline_r0_measurement_3_d10	measurement	8	3	10	baseline	0
b8_baseline_r0_measurement_3_d100	measurement	8	3	100	baseline	0
b8_baseline_r0_measurement_4_d10	measurement	8	4	10	baseline	0
b8_baseline_r0_measurement_4_d0	measurement	8	4	0	baseline	0
b8_baseline_r0_measurement_4_d100	measurement	8	4	100	baseline	0
b8_baseline_r0_measurement_4_d1000	measurement	8	4	1000	baseline	0
b8_baseline_r0_measurement_5_d10	measurement	8	5	10	baseline	0
b8_baseline_r0_measurement_5_d0	measurement	8	5	0	baseline	0
b8_baseline_r0_measurement_5_d100	measurement	8	5	100	baseline	0
b8_baseline_r0_measurement_5_d1000	measurement	8	5	1000	baseline	0
b8_baseline_r0_measurement_6_d10	measurement	8	6	10	baseline	0
b8_baseline_r0_measurement_6_d100	measurement	8	6	100	baseline	0
b8_baseline_r0_measurement_6_d1000	measurement	8	6	1000	baseline	0
b8_baseline_r0_measurement_6_d0	measurement	8	6	0	baseline	0
b8_baseline_r0_measurement_7_d1000	measurement	8	7	1000	baseline	0
b8_baseline_r0_measurement_7_d0	measurement	8	7	0	baseline	0
b8_baseline_r0_measurement_7_d10	measurement	8	7	10	baseline	0
b8_baseline_r0_measurement_7_d100	measurement	8	7	100	baseline	0
b8_baseline_r0_measurement_8_d1000	measurement	8	8	1000	baseline	0
b8_baseline_r0_measurement_8_d100	measurement	8	8	100	baseline	0
b8_baseline_r0_measurement_8_d0	measurement	8	8	0	baseline	0
b8_baseline_r0_measurement_8_d10	measurement	8	8	10	baseline	0
b8_baseline_r0_measurement_9_d100	measurement	8	9	100	baseline	0
b8_baseline_r0_measurement_9_d10	measurement	8	9	10	baseline	0
b8_baseline_r0_measurement_9_d1000	measurement	8	9	1000	baseline	0
b8_baseline_r0_measurement_9_d0	measurement	8	9	0	baseline	0
b8_baseline_r0_measurement_10_d100	measurement	8	10	100	baseline	0
b8_baseline_r0_measurement_10_d0	measurement	8	10	0	baseline	0
b8_baseline_r0_measurement_10_d10	measurement	8	10	10	baseline	0
b8_baseline_r0_measurement_10_d1000	measurement	8	10	1000	baseline	0
